EventID,LocationID,CreelNPeople,CreelNDiggers,CreelNClams,CreelNLanterns,CreelNCars,autonumber
234,"41200",3,3,45,,,4414
234,"41200",3,1,15,,,4415
234,"41200",3,3,45,,,4416
234,"41200",2,2,30,,,4417
234,"41200",3,3,45,,,4418
234,"41200",2,2,30,,,4419
234,"41200",7,7,105,,,4420
234,"41300",1,1,15,,,4421
234,"41300",7,7,105,,,4422
234,"41300",8,6,90,,,4423
234,"41300",6,6,90,,,4424
234,"41300",3,3,22,,,4425
234,"41300",4,4,60,,,4426
234,"41300",4,4,60,,,4427
234,"41400",2,1,15,,,4428
234,"41400",1,1,15,,,4429
234,"41400",1,1,15,,,4430
234,"41400",1,1,15,,,4431
234,"41400",3,3,45,,,4432
234,"41400",1,1,15,,,4433
234,"41400",2,2,30,,,4434
234,"41400",3,3,45,,,4435
234,"42500",2,2,30,,,4436
234,"42500",1,1,15,,,4437
234,"42500",1,1,15,,,4438
234,"42500",2,2,30,,,4439
234,"42500",4,3,45,,,4440
234,"42500",4,3,45,,,4441
234,"42600",2,2,30,,,4442
234,"42600",2,2,30,,,4443
234,"42600",3,3,45,,,4444
234,"42600",2,2,30,,,4445
234,"42600",1,1,15,,,4446
235,"21200",2,2,30,,,4447
235,"21200",1,1,15,,,4448
235,"21200",2,2,30,,,4449
235,"21200",2,2,30,,,4450
235,"21200",2,2,30,,,4451
235,"21200",2,2,30,,,4452
235,"21200",1,1,15,,,4453
235,"22307",4,4,60,,,4454
235,"22307",3,3,24,,,4455
235,"22307",2,2,12,,,4456
235,"22309",2,1,9,,,4457
235,"22309",2,2,26,,,4458
235,"22309",1,1,9,,,4459
235,"22309",3,3,45,,,4460
236,"11101",2,2,0,,,4461
236,"11101",2,1,0,,,4462
236,"11101",2,2,0,,,4463
236,"11101",1,1,0,,,4464
236,"11104",3,3,0,,,4465
236,"11104",2,2,0,,,4466
236,"11104",2,2,0,,,4467
236,"11104",1,1,0,,,4468
236,"11104",1,1,0,,,4469
236,"11200",2,2,0,,,4470
236,"11200",3,3,0,,,4471
236,"11200",2,2,30,,,4472
236,"11200",3,3,12,,,4473
236,"11200",3,2,0,,,4474
236,"12300",1,1,1,,,4475
236,"12300",2,2,0,,,4476
236,"12300",3,3,0,,,4477
236,"12400",1,1,15,,,4478
236,"12400",1,1,2,,,4479
236,"12400",4,4,1,,,4480
236,"12400",1,1,15,,,4481
236,"12400",3,3,22,,,4482
236,"12400",1,1,15,,,4483
236,"12500",3,1,5,,,4484
236,"12500",2,2,0,,,4485
236,"12500",2,1,8,,,4486
236,"12500",2,2,1,,,4487
236,"12500",2,2,8,,,4488
236,"12600",2,2,0,,,4489
236,"12600",1,1,0,,,4490
236,"12600",1,1,5,,,4491
236,"12600",3,3,30,,,4492
236,"12600",1,1,15,,,4493
236,"12600",1,1,0,,,4494
236,"12600",2,2,11,,,4495
236,"12600",2,1,0,,,4496
236,"12600",2,2,4,,,4497
236,"12600",1,1,0,,,4498
236,"12600",2,2,1,,,4499
236,"12600",2,2,0,,,4500
236,"12600",3,3,35,,,4501
236,"12600",2,2,8,,,4502
236,"12600",1,1,0,,,4503
237,"31005",1,1,15,,,4504
237,"31005",2,2,30,,,4505
391,"31005",4,4,60,,4,6041
391,"31005",3,3,45,,3,6042
391,"31005",2,2,30,,2,6043
391,"31005",4,4,52,,4,6044
391,"31005",2,2,30,,2,6045
391,"31005",3,3,45,,3,6046
391,"32007",4,4,60,,4,6047
391,"32007",2,2,22,,2,6048
391,"32007",2,1,11,,2,6049
391,"32007",2,1,12,,2,6050
391,"32007",2,2,30,,2,6051
391,"32007",3,3,45,,3,6052
391,"32007",2,2,30,,2,6053
391,"32009",3,3,32,,3,6054
391,"32009",4,4,18,,4,6055
391,"32009",3,3,45,,3,6056
391,"32009",3,3,19,,3,6057
391,"32009",2,2,30,,2,6058
391,"32009",2,2,22,,2,6059
391,"32009",5,2,30,,5,6060
391,"32009",2,2,30,,2,6061
391,"32009",3,3,45,,3,6062
391,"32009",3,3,45,,3,6063
391,"33012",4,4,60,,4,6064
391,"33012",2,2,30,,2,6065
391,"33012",2,2,30,,2,6066
391,"33012",2,2,30,,2,6067
391,"33012",2,1,15,,0,6068
391,"33012",9,6,90,,0,6069
391,"33012",1,1,5,,0,6070
391,"33012",4,4,26,,0,6071
392,"41300",5,5,75,,,6072
392,"41300",2,2,30,,,6073
392,"41300",2,1,6,,5,6074
392,"41300",2,1,6,,2,6075
392,"41300",2,2,30,,2,6076
392,"41300",3,3,45,,3,6077
392,"41300",3,3,45,,3,6078
392,"41300",2,2,30,,2,6079
392,"41300",3,3,45,,3,6080
392,"41300",2,2,30,,2,6081
392,"41400",2,2,30,,2,6082
392,"41400",1,1,0,,1,6083
392,"41400",1,1,15,,3,6084
392,"41400",2,2,30,,2,6085
392,"41400",5,5,75,,5,6086
392,"41400",3,3,45,,0,6087
392,"41400",5,5,75,,0,6088
392,"42500",1,1,15,,1,6089
392,"42500",3,3,45,,3,6090
392,"42600",2,2,30,,2,6091
392,"42600",2,2,30,,2,6092
392,"42600",1,1,15,,1,6093
393,"21200",4,4,15,,4,6094
393,"21200",5,5,75,,5,6095
393,"21200",3,3,45,,3,6096
393,"21200",2,2,30,,2,6097
393,"21200",1,1,15,,1,6098
393,"21200",1,1,10,,,6099
393,"21200",2,2,0,,2,6100
409,"22307",2,2,30,,2,6531
409,"22309",4,4,60,,4,6532
409,"22309",2,1,3,,2,6533
409,"22309",3,2,21,,0,6534
409,"22309",2,2,30,,2,6535
409,"22309",1,1,15,,1,6536
409,"22309",2,2,30,,0,6537
409,"22309",3,3,45,,3,6538
409,"22309",3,3,45,,3,6539
409,"22309",2,2,30,,2,6540
409,"22309",2,2,30,,2,6541
409,"22309",2,2,30,,2,6542
410,"12400",1,1,15,,,6543
410,"12400",5,5,64,,,6544
410,"12400",5,5,64,,,6545
410,"12400",2,2,30,,,6546
410,"12400",4,4,60,,,6547
410,"12400",2,2,30,,,6548
410,"12400",1,1,15,,,6549
410,"12400",5,5,75,,,6550
410,"12400",6,6,25,,,6551
410,"12400",3,3,45,,,6552
410,"12400",2,2,30,,,6553
410,"12400",5,5,74,,,6554
410,"12400",7,7,105,,,6555
410,"12400",3,2,22,,,6556
410,"12500",2,2,30,,,6557
410,"12500",2,2,30,,,6558
410,"12500",2,2,30,,,6559
410,"12500",4,4,60,,,6560
410,"12500",8,8,120,,,6561
410,"12500",4,4,60,,,6562
410,"12500",4,4,40,,,6563
410,"12500",8,8,90,,,6564
410,"12500",2,2,40,,,6565
410,"12500",2,2,29,,,6566
410,"12600",1,1,15,,,6567
410,"12600",1,1,15,,,6568
410,"12600",2,2,30,,,6569
410,"12600",3,3,42,,,6570
410,"12600",4,4,56,,,6571
410,"12600",2,2,26,,,6572
410,"12600",2,2,28,,,6573
410,"12600",4,4,60,,,6574
410,"12600",2,0,0,,,6575
411,"12400",3,2,30,,3,6576
411,"12400",3,3,45,,3,6577
411,"12400",3,3,33,,3,6578
411,"12400",2,2,30,,2,6579
411,"12400",4,4,60,,4,6580
411,"12400",2,2,30,,2,6581
411,"12400",6,6,90,,6,6582
411,"12400",4,3,45,,4,6583
411,"12400",3,3,45,,3,6584
411,"12400",5,5,75,,5,6585
411,"12400",1,1,15,,1,6586
411,"12500",3,3,45,,3,6587
411,"12500",3,3,45,,3,6588
411,"12500",3,3,45,,3,6589
411,"12500",7,7,105,,7,6590
411,"12500",2,2,45,,5,6591
8,"41400",3,3,45,,,8006
8,"41400",2,2,30,,,8007
8,"41400",3,3,45,,,8008
8,"41400",4,4,60,,,8009
8,"41400",3,3,45,,,8010
8,"41400",7,7,105,,,8011
8,"41400",1,1,15,,,8012
8,"42500",3,3,45,,,8013
8,"42500",2,2,30,,,8014
8,"42500",1,1,15,,,8015
8,"42500",2,2,30,,,8016
8,"42500",1,1,15,,,8017
8,"42500",3,3,45,,,8018
8,"42500",3,2,30,,,8019
8,"42600",3,3,45,,,8020
8,"42600",2,2,30,,,8021
8,"42600",1,1,15,,,8022
8,"42600",5,4,60,,,8023
8,"42600",2,2,30,,,8024
8,"42600",1,1,15,,,8025
8,"42600",2,2,30,,,8026
8,"42600",2,2,30,,,8027
8,"42600",8,6,90,,,8028
8,"42600",1,1,15,,,8029
8,"42600",2,2,30,,,8030
8,"42600",2,2,30,,,8031
9,"41100",2,2,30,,,8032
9,"41200",3,3,45,,,8033
9,"41200",2,2,30,,,8034
9,"41300",1,1,15,,,8035
9,"41300",1,1,15,,,8036
9,"41300",2,2,30,,,8037
9,"41300",5,5,75,,,8038
9,"41300",2,2,30,,,8039
9,"41400",6,6,90,,,8040
9,"41400",1,1,15,,,8041
9,"41400",2,2,30,,,8042
9,"42500",3,3,45,,,8043
9,"42500",1,1,15,,,8044
9,"42600",5,5,75,,,8045
9,"42600",6,6,90,,,8046
9,"42600",3,3,45,,,8047
10,"41100",3,2,29,,,8048
10,"41100",3,1,15,,,8049
10,"41100",2,2,30,,,8050
10,"41200",2,2,29,,,8051
10,"41200",7,7,105,,,8052
10,"41300",2,2,30,,,8053
10,"41300",2,2,30,,,8054
10,"41300",5,5,75,,,8055
10,"41300",6,6,90,,,8056
10,"41300",2,2,30,,,8057
10,"41300",2,2,30,,,8058
10,"41300",2,2,30,,,8059
10,"41300",2,2,30,,,8060
10,"41300",4,4,60,,,8061
10,"41300",7,7,105,,,8062
10,"41300",5,5,75,,,8063
10,"41400",3,3,45,,,8064
10,"41400",7,6,90,,,8065
1301,"11104",1,1,15,,,29786
1301,"11104",1,1,15,,,29787
1301,"11104",1,1,7,,,29788
1301,"11104",3,3,45,,,29789
1301,"11104",2,2,30,,,29790
1301,"11104",2,2,30,,,29791
1301,"11200",1,1,15,,,29792
1301,"11200",1,1,15,,,29793
1313,"12400",1,1,15,,,29794
1313,"12400",2,2,30,,,29795
1313,"12400",1,1,15,,,29796
1313,"12500",3,3,45,,,29797
1313,"12500",2,2,30,,,29798
1313,"12500",2,2,30,,,29799
1313,"12500",2,2,30,,,29800
1313,"12500",2,2,30,,,29801
1313,"12500",2,2,30,,,29802
1313,"12600",1,1,15,,,29803
1313,"12600",2,2,30,,,29804
1313,"12600",2,2,30,,,29805
1313,"12600",2,2,30,,,29806
1313,"12600",2,2,30,,,29807
1313,"12600",2,2,30,,,29808
1314,"41100",1,1,15,,,29809
1314,"41100",3,3,45,,,29810
1314,"41200",2,2,30,,,29811
1314,"41200",1,1,15,,,29812
1314,"41200",1,1,15,,,29813
1314,"41200",4,4,60,,,29814
1314,"41300",2,2,30,,,29815
1314,"41300",2,2,30,,,29816
1314,"41300",2,2,30,,,29817
1314,"41300",2,2,30,,,29818
1314,"41300",4,4,60,,,29819
1314,"41300",2,2,30,,,29820
1314,"41400",2,2,31,,,29821
1314,"41400",2,2,30,,,29822
1314,"41400",2,2,30,,,29823
1314,"41400",2,2,30,,,29824
1314,"41400",2,2,30,,,29825
1314,"41400",1,1,15,,,29826
1314,"41400",2,2,30,,,29827
1314,"41400",2,2,30,,,29828
1314,"41400",2,2,30,,,29829
1314,"42500",1,1,15,,,29830
1314,"42500",1,1,15,,,29831
1314,"42500",3,3,45,,,29832
1314,"42500",2,2,30,,,29833
1314,"42500",4,4,60,,,29834
1314,"42500",2,2,30,,,29835
1314,"42500",1,1,15,,,29836
1314,"42600",1,1,15,,,29837
1314,"42600",4,4,60,,,29838
1314,"42600",2,2,30,,,29839
1314,"42600",3,3,45,,,29840
1314,"42600",1,1,15,,,29841
1314,"42600",4,4,60,,,29842
1314,"42600",2,2,30,,,29843
1314,"42600",2,2,30,,,29844
1314,"42600",2,2,30,,,29845
1314,"42600",4,4,53,,,29846
524,"12400",2,2,30,,,11054
524,"12400",1,1,15,,,11055
524,"12400",2,1,15,,,11056
524,"12400",2,2,30,,,11057
524,"12400",2,2,30,,,11058
525,"31005",1,1,2,,,11059
525,"31005",2,2,0,,,11060
525,"31005",2,2,30,,,11061
525,"31005",1,1,15,,,11062
525,"31005",1,1,15,,,11063
525,"31005",2,2,30,,,11064
525,"31005",4,4,60,,,11065
525,"31005",2,1,15,,,11066
525,"31005",1,1,15,,,11067
525,"31005",2,2,22,,,11068
525,"32007",4,4,60,,,11069
525,"32007",2,2,0,,,11070
525,"32007",3,2,30,,,11071
525,"32007",1,1,15,,,11072
525,"32007",1,1,5,,,11073
525,"32007",3,3,21,,,11074
525,"32009",1,1,13,,,11075
525,"32009",1,1,3,,,11076
525,"32009",2,2,30,,,11077
525,"32009",2,2,18,,,11078
525,"32009",1,1,15,,,11079
525,"32009",1,1,15,,,11080
525,"32009",4,4,60,,,11081
525,"33012",2,2,30,,,11082
525,"33012",2,2,30,,,11083
525,"33012",2,2,30,,,11084
525,"33012",3,1,15,,,11085
525,"33012",3,3,45,,,11086
525,"33012",1,1,15,,,11087
525,"33012",1,1,15,,,11088
525,"33012",2,2,30,,,11089
525,"33012",3,3,45,,,11090
525,"33012",2,2,30,,,11091
525,"33012",2,2,30,,,11092
526,"41100",2,2,30,,,11094
526,"41200",2,2,30,,,11095
526,"41400",4,4,51,,,11096
526,"41400",2,2,30,,,11097
526,"41400",3,2,32,,,11098
526,"41400",3,3,45,,,11099
526,"41400",1,1,3,,,11100
526,"41400",2,2,30,,,11101
526,"41400",2,2,27,,,11102
526,"41400",3,3,38,,,11103
526,"41300",4,4,60,,,11104
526,"41300",2,2,30,,,11105
526,"41300",2,2,4,,,11106
526,"41300",4,4,60,,,11107
526,"41300",4,4,60,,,11108
526,"42500",1,1,15,,,11109
526,"42500",2,2,2,,,11110
526,"42500",4,3,45,,,11111
526,"42500",2,2,30,,,11112
526,"42500",2,2,29,,,11113
526,"42600",1,1,15,,,11114
411,"12500",5,5,75,,5,6592
411,"12600",3,3,45,,3,6593
411,"12600",2,2,30,,2,6594
411,"12600",2,2,30,,2,6595
411,"12600",4,4,60,,4,6596
411,"12600",4,3,45,,4,6597
411,"12600",2,1,15,,2,6598
411,"12600",2,2,30,,2,6599
411,"12600",2,2,30,,2,6600
411,"12600",2,2,30,,2,6601
412,"31005",1,1,15,,,6602
412,"31005",2,2,30,,,6603
412,"31005",1,1,15,,,6604
412,"31005",2,2,30,,,6605
412,"31005",1,1,15,,,6606
412,"32007",2,2,30,,,6607
412,"32007",1,1,15,,,6608
412,"32007",6,6,90,,,6609
412,"32007",2,2,8,,,6610
412,"32007",5,5,15,,,6611
412,"32007",1,1,15,,,6612
412,"32007",4,4,60,,,6613
412,"32007",2,2,26,,,6614
412,"32009",1,1,15,,,6615
412,"32009",1,1,5,,,6616
412,"32009",2,2,30,,,6617
412,"32009",3,3,45,,,6618
412,"32009",5,5,75,,,6619
412,"32009",2,2,30,,,6620
412,"32009",1,1,15,,,6621
412,"33012",2,2,30,,,6622
412,"33012",2,2,30,,,6623
412,"33012",3,2,30,,,6624
412,"33012",1,1,14,,,6625
412,"33012",2,1,15,,,6626
412,"33012",3,3,45,,,6627
412,"33012",1,1,15,,,6628
412,"33012",1,1,15,,,6629
413,"41100",1,1,15,,,6630
413,"41100",3,3,45,,,6631
413,"41100",2,2,30,,,6632
413,"41200",2,2,30,,,6633
413,"41200",3,2,30,,,6634
413,"41200",2,2,30,,,6635
413,"41200",4,4,60,,,6636
413,"41200",8,8,120,,,6637
413,"41300",2,2,38,,,6638
413,"41300",2,2,30,,,6639
413,"41300",2,2,30,,,6640
413,"41400",1,1,15,,,6641
413,"41400",2,2,30,,,6642
413,"41400",5,5,75,,,6643
413,"42500",2,2,30,,,6644
413,"42600",2,2,30,,,6645
413,"42600",2,2,30,,,6646
413,"42600",3,2,24,,,6647
413,"42600",2,2,30,,,6648
414,"12400",4,4,41,,,6649
414,"12400",2,2,1,,,6650
414,"12400",2,2,3,,,6651
414,"12400",2,2,3,,,6652
512,"11200",2,2,1,,,10627
512,"11200",2,2,5,,,10628
512,"12600",2,2,33,,,10629
512,"12400",1,1,9,,,10630
512,"12400",2,2,2,,,10631
512,"12400",3,2,0,,,10632
512,"12400",2,2,30,,,10633
512,"12400",1,1,13,,,10634
512,"12400",4,4,60,,,10635
512,"12400",2,2,30,,,10636
512,"12600",2,2,30,,,10637
512,"12600",3,3,45,,,10638
512,"12300",3,2,30,,,10639
512,"12300",3,3,45,,,10640
512,"12300",4,4,60,,,10641
512,"12300",2,2,30,,,10642
512,"12300",2,2,21,,,10643
512,"12300",2,1,3,,,10644
513,"11104",3,3,45,,,10645
513,"11104",2,2,25,,,10646
513,"11104",3,2,11,,,10647
513,"11104",2,2,24,,,10648
513,"11104",2,2,30,,,10649
513,"11104",1,1,15,,,10650
513,"11104",1,1,10,,,10651
513,"11104",4,4,55,,,10652
513,"11104",6,4,6,,,10653
513,"11104",6,6,42,,,10654
513,"11104",1,1,15,,,10655
513,"11104",3,3,25,,,10656
514,"11104",3,3,0,,,10657
514,"12500",1,1,0,,,10658
514,"12400",3,3,45,,,10659
514,"12400",3,3,0,,,10660
514,"12400",6,6,2,,,10661
514,"12400",6,6,0,,,10662
514,"12400",3,1,5,,,10663
514,"12400",4,4,0,,,10664
514,"12400",4,3,0,,,10665
515,"11104",2,2,30,,,10666
515,"11200",4,4,68,,,10667
515,"11200",7,7,103,,,10668
515,"12300",2,2,30,,,10669
515,"12300",2,2,8,,,10670
515,"12300",2,2,9,,,10671
515,"12400",3,3,45,,,10672
515,"12400",4,4,36,,,10673
515,"12400",2,2,28,,,10674
515,"12400",3,3,14,,,10675
515,"12400",5,5,42,,,10676
515,"12400",2,2,30,,,10677
515,"12400",3,3,40,,,10678
515,"12400",4,4,44,,,10679
515,"12400",3,3,20,,,10680
515,"12400",4,4,26,,,10681
515,"12400",2,2,22,,,10682
515,"12500",1,1,8,,,10683
515,"12500",3,3,38,,,10684
515,"12500",5,5,75,,,10685
515,"12500",4,4,30,,,10686
515,"12500",2,2,30,,,10687
515,"12500",7,7,105,,,10688
515,"12500",2,2,30,,,10689
515,"12500",4,4,60,,,10690
515,"12500",13,13,165,,,10691
515,"12500",3,3,45,,,10692
515,"12600",2,2,15,,,10693
516,"12600",2,2,30,,,10694
516,"12600",17,15,225,,,10695
516,"12600",2,2,30,,,10696
516,"12600",6,6,90,,,10697
516,"12300",2,2,30,,,10698
516,"12300",2,2,30,,,10699
516,"12300",1,1,15,,,10700
516,"12300",4,2,30,,,10701
516,"12300",2,2,30,,,10702
516,"12300",1,1,15,,,10703
516,"12300",2,2,30,,,10704
516,"12300",2,2,30,,,10705
516,"11200",5,5,75,,,10706
516,"11200",1,1,15,,,10707
516,"11200",1,1,15,,,10708
516,"11200",2,2,30,,,10709
516,"11200",2,2,30,,,10710
516,"11200",2,2,30,,,10711
516,"11200",2,2,30,,,10712
516,"11200",2,2,30,,,10713
516,"11200",3,2,30,,,10714
516,"12400",2,2,30,,,10715
516,"12400",1,1,15,,,10716
516,"12400",4,4,60,,,10717
516,"12400",3,3,45,,,10718
516,"12400",2,2,30,,,10719
516,"12400",4,4,60,,,10720
516,"12400",4,4,60,,,10721
516,"12400",2,2,30,,,10722
516,"12400",1,1,15,,,10723
516,"12500",2,2,30,,,10724
516,"12500",5,5,75,,,10725
516,"12500",4,4,60,,,10726
516,"12500",1,1,15,,,10727
516,"12500",3,3,45,,,10728
516,"12500",8,8,120,,,10729
516,"12500",2,2,30,,,10730
516,"12500",3,3,45,,,10731
516,"12600",3,3,45,,,10732
516,"12600",2,2,30,,,10733
517,"12300",2,2,30,,,10734
517,"12300",2,2,30,,,10735
517,"12300",2,2,30,,,10736
517,"12300",2,2,30,,,10737
517,"11200",1,1,15,,,10738
517,"11200",1,1,15,,,10739
517,"11200",2,2,30,,,10740
517,"11200",2,2,30,,,10741
517,"11200",3,3,45,,,10742
517,"11200",3,3,45,,,10743
517,"11200",2,2,30,,,10744
517,"11200",2,1,15,,,10745
517,"11200",1,1,15,,,10746
517,"11200",4,4,60,,,10747
517,"11200",2,2,30,,,10748
703,"41300",2,2,30,,,16116
703,"41300",1,1,15,,,16117
703,"41300",5,5,75,,,16118
703,"41300",3,3,45,,,16119
703,"41300",1,1,15,,,16120
703,"41300",2,2,30,,,16121
703,"41400",4,4,60,,,16122
703,"41400",2,2,30,,,16123
703,"41400",2,2,30,,,16124
703,"41400",4,4,60,,,16125
703,"41400",2,2,30,,,16126
703,"41400",2,2,30,,,16127
703,"41400",3,3,45,,,16128
703,"41400",1,1,15,,,16129
703,"41400",2,2,30,,,16130
703,"41400",2,2,30,,,16131
703,"41400",1,1,15,,,16132
703,"42500",3,3,45,,,16133
703,"42500",4,4,60,,,16134
703,"42500",3,3,45,,,16135
703,"42500",4,4,60,,,16136
703,"42500",5,5,75,,,16137
703,"42500",7,6,80,,,16138
703,"42600",2,2,30,,,16139
703,"42600",2,2,30,,,16140
703,"42600",2,2,30,,,16141
704,"41100",3,3,45,,,16142
704,"41100",1,1,15,,,16143
704,"41100",4,4,60,,,16144
704,"41100",5,4,48,,,16145
704,"41200",1,1,15,,,16146
704,"41200",2,2,30,,,16147
704,"41200",2,2,30,,,16148
704,"41200",6,5,65,,,16149
704,"41200",4,4,60,,,16150
704,"41300",1,1,15,,,16151
704,"41300",1,1,15,,,16152
704,"41300",2,2,30,,,16153
704,"41300",2,2,30,,,16154
704,"41300",3,3,45,,,16155
704,"41300",1,1,15,,,16156
704,"41300",2,2,30,,,16157
704,"41400",1,1,15,,,16158
704,"41400",1,1,15,,,16159
704,"41400",1,1,15,,,16160
704,"41400",3,3,45,,,16161
704,"41400",2,2,30,,,16162
704,"41400",1,1,15,,,16163
704,"41400",2,2,30,,,16164
704,"41400",3,3,45,,,16165
704,"41400",1,1,15,,,16166
704,"42500",2,2,30,,,16167
704,"42500",3,3,45,,,16168
704,"42500",2,2,22,,,16169
704,"42500",4,4,60,,,16170
704,"42500",4,4,60,,,16171
704,"42600",3,3,45,,,16172
704,"42600",2,2,30,,,16173
704,"42600",1,1,15,,,16174
704,"42600",3,3,45,,,16175
704,"42600",2,2,30,,,16176
517,"11200",4,4,60,,,10749
517,"11104",2,2,30,,,10750
517,"11104",2,2,30,,,10751
517,"11104",2,2,30,,,10752
517,"11104",4,4,60,,,10753
517,"11104",3,3,45,,,10754
517,"11104",2,2,30,,,10755
517,"11104",3,3,45,,,10756
517,"11104",2,2,30,,,10757
517,"11104",2,2,30,,,10758
517,"11104",1,1,15,,,10759
517,"11104",2,2,30,,,10760
517,"11104",2,2,30,,,10761
517,"11104",2,2,30,,,10762
517,"11104",2,2,30,,,10763
517,"11104",6,6,90,,,10764
517,"11104",2,2,30,,,10765
517,"11104",1,1,15,,,10766
517,"11104",1,1,15,,,10767
517,"11104",2,2,30,,,10768
517,"11104",4,4,60,,,10769
517,"11104",3,3,45,,,10770
517,"11104",2,2,30,,,10771
517,"11104",1,1,15,,,10772
517,"11200",2,2,30,,,10773
517,"11200",3,2,30,,,10774
517,"11200",2,2,30,,,10775
517,"11200",4,4,60,,,10776
517,"11200",3,3,45,,,10777
517,"11200",4,4,60,,,10778
517,"11200",2,2,30,,,10779
517,"11200",4,4,60,,,10780
517,"11200",2,2,30,,,10781
518,"12500",3,3,45,,,10782
518,"12500",3,3,45,,,10783
518,"12500",5,4,60,,,10784
518,"12500",3,3,46,,,10785
518,"12500",2,2,30,,,10786
518,"12500",2,2,30,,,10787
518,"12500",2,2,30,,,10788
518,"12600",1,1,15,,,10789
518,"12600",1,1,4,,,10790
518,"12400",1,1,15,,,10791
518,"12400",11,11,165,,,10792
518,"12400",1,1,15,,,10793
518,"12400",1,1,15,,,10794
518,"12400",1,1,15,,,10795
518,"12400",2,2,30,,,10796
518,"12400",1,1,15,,,10797
518,"12400",5,5,75,,,10798
518,"12400",2,2,30,,,10799
518,"12400",2,2,30,,,10800
518,"11200",3,3,45,,,10801
518,"11200",2,2,30,,,10802
518,"11200",1,1,15,,,10803
518,"11200",2,2,30,,,10804
518,"11200",4,4,60,,,10805
518,"11200",2,2,30,,,10806
518,"11200",2,2,30,,,10807
518,"11200",3,3,45,,,10808
518,"11200",2,2,30,,,10809
518,"11200",2,2,30,,,10810
518,"11200",2,2,30,,,10811
518,"11200",2,2,30,,,10812
518,"12300",2,2,30,,,10813
518,"12300",2,2,30,,,10814
518,"12300",3,3,45,,,10815
518,"12300",3,3,45,,,10816
518,"12300",8,8,120,,,10817
518,"11104",2,2,30,,,10818
518,"11104",1,1,15,,,10819
518,"11104",1,1,15,,,10820
518,"11104",2,2,30,,,10821
518,"11104",2,2,31,,,10822
518,"11104",5,4,25,,,10823
518,"11104",3,3,45,,,10824
518,"11104",2,2,29,,,10825
518,"11104",2,2,30,,,10826
518,"11104",2,2,30,,,10827
518,"11104",4,4,60,,,10828
518,"11104",4,4,60,,,10829
518,"11104",7,5,75,,,10830
518,"11200",2,2,30,,,10831
518,"11200",2,2,30,,,10832
518,"11200",2,2,30,,,10833
518,"11200",2,2,30,,,10834
518,"11200",2,2,30,,,10835
518,"11200",2,2,30,,,10836
518,"11200",2,2,30,,,10837
519,"11104",2,2,30,,,10838
519,"11104",2,2,22,,,10839
519,"11104",1,1,15,,,10840
519,"12400",3,3,45,,,10841
519,"12400",2,2,11,,,10842
519,"12400",2,2,2,,,10843
519,"12400",8,8,120,,,10844
519,"12400",11,11,165,,,10845
519,"12400",3,3,45,,,10846
519,"12400",4,4,47,,,10847
519,"12400",2,1,9,,,10848
519,"12400",2,2,2,,,10849
519,"12400",1,1,3,,,10850
519,"12400",2,2,30,,,10851
519,"11200",4,4,33,,,10852
519,"11200",5,4,13,,,10853
519,"11200",2,1,10,,,10854
519,"12400",2,2,30,,,10855
519,"12400",1,1,15,,,10856
519,"12400",1,1,15,,,10857
519,"12400",2,2,30,,,10858
519,"12400",2,2,30,,,10859
519,"12400",1,1,15,,,10860
519,"12400",2,2,30,,,10861
519,"12400",2,2,30,,,10862
519,"12400",2,2,30,,,10863
519,"12400",4,4,60,,,10864
519,"12400",4,4,60,,,10865
519,"12400",2,2,30,,,10866
519,"12500",4,4,60,,,10867
519,"12500",3,3,45,,,10868
519,"12500",2,2,30,,,10869
519,"12500",3,3,45,,,10870
688,"12400",1,1,15,,,15629
688,"12400",4,4,60,,,15630
688,"12400",2,2,30,,,15631
688,"12400",2,2,30,,,15632
688,"12400",4,4,60,,,15633
688,"12500",4,4,60,,,15634
688,"12500",2,2,30,,,15635
688,"12500",4,4,60,,,15636
688,"12500",4,4,60,,,15637
688,"12500",3,3,45,,,15638
688,"12500",2,2,30,,,15639
688,"12600",2,2,30,,,15640
688,"12600",1,1,15,,,15641
688,"12600",3,3,45,,,15642
688,"12600",4,4,60,,,15643
688,"12600",3,3,45,,,15644
688,"12600",2,2,30,,,15645
688,"12600",4,4,60,,,15646
688,"12600",4,4,60,,,15647
688,"12600",5,5,70,,,15648
688,"12600",2,2,30,,,15649
688,"12600",4,4,60,,,15650
689,"12400",1,1,15,,,15651
689,"12400",1,1,15,,,15652
689,"12400",2,2,30,,,15653
689,"12400",2,2,30,,,15654
689,"12400",3,3,45,,,15655
689,"12500",2,2,30,,,15656
689,"12500",5,5,75,,,15657
689,"12500",2,2,28,,,15658
689,"12500",3,3,45,,,15659
689,"12500",7,7,70,,,15660
689,"12500",7,7,105,,,15661
689,"12600",2,2,30,,,15662
689,"12600",3,3,45,,,15663
689,"12600",2,2,30,,,15664
689,"12600",4,4,60,,,15665
689,"12600",1,1,15,,,15666
689,"12600",3,3,45,,,15667
689,"12600",1,1,15,,,15668
689,"12600",2,2,30,,,15669
689,"12600",4,3,45,,,15670
689,"12600",2,2,30,,,15671
689,"12600",6,6,90,,,15672
689,"12600",2,2,30,,,15673
689,"12600",6,6,90,,,15674
689,"12600",3,3,37,,,15675
689,"12600",2,2,25,,,15676
689,"12600",1,1,13,,,15677
689,"12600",2,2,17,,,15678
689,"12600",4,4,6,,,15679
