EventID,LocationID,CreelNPeople,CreelNDiggers,CreelNClams,CreelNLanterns,CreelNCars,autonumber
22.0,32009,1.0,1.0,15.0,,,8366
22.0,32009,1.0,1.0,15.0,,,8367
22.0,32009,1.0,1.0,15.0,,,8368
22.0,32009,4.0,4.0,60.0,,,8369
22.0,32009,1.0,1.0,15.0,,,8370
425.0,12600,2.0,2.0,10.0,,,7024
425.0,12600,10.0,10.0,7.0,,,7025
22.0,32009,2.0,2.0,30.0,,,8371
22.0,32009,3.0,3.0,45.0,,,8372
22.0,32009,5.0,5.0,75.0,,,8373
22.0,33012,1.0,1.0,15.0,,,8374
22.0,33012,3.0,3.0,45.0,,,8375
22.0,33012,1.0,1.0,15.0,,,8376
22.0,33012,3.0,3.0,45.0,,,8377
22.0,33012,1.0,1.0,15.0,,,8378
22.0,33012,4.0,3.0,45.0,,,8379
22.0,33012,6.0,6.0,90.0,,,8380
22.0,33012,1.0,1.0,15.0,,,8381
23.0,31005,2.0,2.0,15.0,,,8382
23.0,31005,3.0,3.0,45.0,,,8383
23.0,31005,1.0,1.0,12.0,,,8384
23.0,31005,1.0,1.0,15.0,,,8385
23.0,31005,4.0,4.0,60.0,,,8386
23.0,31005,4.0,4.0,60.0,,,8387
23.0,32007,4.0,4.0,60.0,,,8388
23.0,32007,1.0,1.0,15.0,,,8389
23.0,32007,4.0,4.0,60.0,,,8390
23.0,32007,2.0,2.0,30.0,,,8391
23.0,32007,2.0,1.0,15.0,,,8392
23.0,32007,2.0,2.0,30.0,,,8393
23.0,32007,4.0,4.0,60.0,,,8394
23.0,32009,1.0,1.0,15.0,,,8395
23.0,32009,4.0,4.0,60.0,,,8396
23.0,32009,3.0,2.0,30.0,,,8397
23.0,32009,1.0,1.0,15.0,,,8398
23.0,32009,2.0,1.0,15.0,,,8399
23.0,32009,2.0,1.0,15.0,,,8400
23.0,32009,5.0,5.0,75.0,,,8401
23.0,32009,3.0,3.0,45.0,,,8402
23.0,32009,2.0,2.0,30.0,,,8403
23.0,32009,4.0,4.0,60.0,,,8404
23.0,33012,2.0,2.0,30.0,,,8405
23.0,33012,2.0,2.0,30.0,,,8406
23.0,33012,1.0,1.0,15.0,,,8407
23.0,33012,3.0,3.0,45.0,,,8408
23.0,33012,2.0,2.0,30.0,,,8409
23.0,33012,3.0,3.0,45.0,,,8410
23.0,33012,2.0,2.0,30.0,,,8411
23.0,33012,7.0,7.0,105.0,,,8412
23.0,33012,3.0,3.0,45.0,,,8413
24.0,31005,2.0,2.0,30.0,,,8414
24.0,31005,1.0,1.0,15.0,,,8415
24.0,31005,2.0,2.0,30.0,,,8416
24.0,31005,2.0,2.0,30.0,,,8417
24.0,31005,1.0,1.0,15.0,,,8418
24.0,31005,2.0,2.0,30.0,,,8419
24.0,31005,2.0,2.0,30.0,,,8420
24.0,31005,4.0,4.0,60.0,,,8421
24.0,31005,1.0,1.0,15.0,,,8422
24.0,31005,1.0,1.0,15.0,,,8423
24.0,31005,6.0,6.0,90.0,,,8424
24.0,31005,1.0,1.0,15.0,,,8425
24.0,32007,4.0,3.0,45.0,,,8426
24.0,32007,2.0,2.0,30.0,,,8427
24.0,32007,10.0,2.0,30.0,,,8428
24.0,32007,2.0,2.0,30.0,,,8429
24.0,32007,2.0,2.0,30.0,,,8430
24.0,32007,1.0,1.0,15.0,,,8431
24.0,32007,2.0,2.0,30.0,,,8432
24.0,32007,4.0,4.0,60.0,,,8433
24.0,32007,2.0,2.0,30.0,,,8434
24.0,32007,2.0,2.0,30.0,,,8435
24.0,32007,3.0,3.0,45.0,,,8436
24.0,32007,1.0,1.0,15.0,,,8437
24.0,32007,3.0,2.0,30.0,,,8438
24.0,32007,3.0,3.0,45.0,,,8439
24.0,32007,4.0,3.0,36.0,,,8440
24.0,32009,2.0,2.0,30.0,,,8441
24.0,32009,2.0,2.0,30.0,,,8442
24.0,32009,1.0,1.0,15.0,,,8443
24.0,32009,1.0,1.0,15.0,,,8444
24.0,32009,2.0,2.0,30.0,,,8445
24.0,32009,2.0,2.0,30.0,,,8446
24.0,32009,3.0,3.0,45.0,,,8447
24.0,32009,1.0,1.0,15.0,,,8448
24.0,32009,3.0,3.0,45.0,,,8449
24.0,32009,2.0,2.0,30.0,,,8450
24.0,32009,1.0,1.0,15.0,,,8451
24.0,32009,2.0,2.0,30.0,,,8452
24.0,32009,2.0,2.0,30.0,,,8453
24.0,32009,1.0,1.0,15.0,,,8454
24.0,32009,2.0,2.0,30.0,,,8455
24.0,33012,1.0,1.0,15.0,,,8456
24.0,33012,3.0,3.0,45.0,,,8457
24.0,33012,2.0,2.0,30.0,,,8458
24.0,33012,2.0,2.0,30.0,,,8459
24.0,33012,2.0,1.0,15.0,,,8460
24.0,33012,3.0,3.0,45.0,,,8461
24.0,33012,3.0,3.0,45.0,,,8462
24.0,33012,2.0,2.0,30.0,,,8463
24.0,33012,3.0,3.0,45.0,,,8464
24.0,33012,3.0,3.0,45.0,,,8465
24.0,33012,1.0,1.0,15.0,,,8466
24.0,33012,2.0,1.0,15.0,,,8467
24.0,33013,2.0,2.0,30.0,,,8468
25.0,31005,2.0,2.0,30.0,,,8469
25.0,31005,4.0,4.0,60.0,,,8470
25.0,31005,2.0,2.0,5.0,,,8471
25.0,31005,1.0,1.0,3.0,,,8472
25.0,31005,2.0,2.0,0.0,,,8473
25.0,31005,3.0,2.0,30.0,,,8474
25.0,31005,2.0,2.0,30.0,,,8475
25.0,31005,3.0,3.0,45.0,,,8476
25.0,31005,6.0,4.0,60.0,,,8477
25.0,32007,2.0,2.0,30.0,,,8478
25.0,32007,3.0,3.0,45.0,,,8479
25.0,32007,3.0,3.0,45.0,,,8480
25.0,32009,1.0,1.0,15.0,,,8481
25.0,32009,2.0,2.0,30.0,,,8482
25.0,32009,2.0,2.0,30.0,,,8483
25.0,32009,4.0,4.0,44.0,,,8484
25.0,32009,1.0,1.0,3.0,,,8485
25.0,33012,2.0,2.0,30.0,,,8486
25.0,33012,2.0,2.0,30.0,,,8487
25.0,33012,2.0,2.0,30.0,,,8488
25.0,33012,2.0,2.0,30.0,,,8489
25.0,33012,1.0,1.0,13.0,,,8490
25.0,33012,1.0,1.0,3.0,,,8491
662.0,12400,6.0,2.0,30.0,,,14711
662.0,12400,2.0,2.0,13.0,,,14712
662.0,12400,1.0,1.0,15.0,,,14713
662.0,12400,4.0,4.0,52.0,,,14714
662.0,12400,3.0,2.0,10.0,,,14715
662.0,12400,2.0,1.0,23.0,,,14716
662.0,12500,1.0,1.0,15.0,,,14717
662.0,12500,2.0,1.0,13.0,,,14718
662.0,12500,1.0,1.0,10.0,,,14719
662.0,12500,1.0,1.0,15.0,,,14720
662.0,12500,2.0,2.0,16.0,,,14721
662.0,12500,4.0,4.0,47.0,,,14722
662.0,12500,2.0,2.0,30.0,,,14723
662.0,12500,1.0,1.0,15.0,,,14724
663.0,12400,3.0,3.0,35.0,,,14725
663.0,12400,2.0,2.0,11.0,,,14726
663.0,12400,2.0,2.0,9.0,,,14727
663.0,12400,4.0,4.0,60.0,,,14728
663.0,12400,2.0,2.0,17.0,,,14729
663.0,12400,2.0,2.0,6.0,,,14730
663.0,12400,2.0,2.0,27.0,,,14731
663.0,12400,2.0,2.0,4.0,,,14732
663.0,12500,2.0,2.0,30.0,,,14733
663.0,12500,1.0,1.0,3.0,,,14734
663.0,12500,1.0,1.0,15.0,,,14735
663.0,12500,2.0,2.0,17.0,,,14736
663.0,12500,1.0,1.0,1.0,,,14737
663.0,12500,6.0,6.0,64.0,,,14738
663.0,12500,1.0,1.0,1.0,,,14739
663.0,12500,4.0,2.0,29.0,,,14740
663.0,12600,1.0,1.0,14.0,,,14741
663.0,12600,2.0,2.0,30.0,,,14742
663.0,12600,4.0,4.0,60.0,,,14743
663.0,12600,1.0,1.0,15.0,,,14744
663.0,12600,2.0,2.0,30.0,,,14745
663.0,12600,2.0,2.0,30.0,,,14746
663.0,12600,1.0,1.0,15.0,,,14747
663.0,12600,1.0,1.0,2.0,,,14748
663.0,12600,2.0,2.0,0.0,,,14749
663.0,12600,1.0,1.0,1.0,,,14750
663.0,12600,3.0,3.0,8.0,,,14751
663.0,12600,2.0,2.0,16.0,,,14752
663.0,12600,1.0,1.0,15.0,,,14753
664.0,11101,1.0,1.0,2.0,,,14754
664.0,11101,2.0,2.0,21.0,,,14755
664.0,11104,2.0,2.0,30.0,,,14756
664.0,11104,1.0,1.0,15.0,,,14757
664.0,11104,4.0,3.0,22.0,,,14758
664.0,11200,2.0,2.0,30.0,,,14759
664.0,11200,2.0,2.0,6.0,,,14760
664.0,11200,1.0,1.0,5.0,,,14761
664.0,11200,1.0,1.0,7.0,,,14762
664.0,11200,3.0,3.0,13.0,,,14763
664.0,11200,2.0,2.0,20.0,,,14764
664.0,11200,3.0,3.0,35.0,,,14765
664.0,12300,1.0,1.0,15.0,,,14766
664.0,12300,1.0,1.0,15.0,,,14767
664.0,12300,1.0,1.0,0.0,,,14768
664.0,12300,2.0,2.0,5.0,,,14769
664.0,12400,1.0,1.0,15.0,,,14770
664.0,12400,2.0,2.0,29.0,,,14771
664.0,12400,1.0,1.0,8.0,,,14772
664.0,12400,4.0,4.0,55.0,,,14773
664.0,12400,2.0,2.0,5.0,,,14774
664.0,12400,1.0,1.0,8.0,,,14775
664.0,12400,1.0,1.0,15.0,,,14776
664.0,12400,1.0,1.0,15.0,,,14777
664.0,12400,1.0,1.0,15.0,,,14778
664.0,12400,1.0,1.0,15.0,,,14779
664.0,12400,2.0,2.0,30.0,,,14780
664.0,12400,1.0,1.0,2.0,,,14781
664.0,12400,2.0,2.0,30.0,,,14782
664.0,12400,5.0,4.0,60.0,,,14783
664.0,12500,4.0,4.0,60.0,,,14784
664.0,12500,3.0,3.0,45.0,,,14785
664.0,12500,1.0,1.0,15.0,,,14786
664.0,12500,4.0,4.0,44.0,,,14787
664.0,12500,2.0,2.0,6.0,,,14788
664.0,12500,2.0,2.0,9.0,,,14789
664.0,12500,2.0,2.0,2.0,,,14790
664.0,12500,2.0,2.0,30.0,,,14791
664.0,12600,1.0,1.0,15.0,,,14792
664.0,12600,2.0,2.0,30.0,,,14793
664.0,12600,1.0,1.0,3.0,,,14794
664.0,12600,2.0,2.0,30.0,,,14795
664.0,12600,2.0,2.0,30.0,,,14796
664.0,12600,2.0,2.0,30.0,,,14797
664.0,12600,1.0,1.0,15.0,,,14798
664.0,12600,2.0,2.0,30.0,,,14799
664.0,12600,2.0,2.0,30.0,,,14800
664.0,12600,1.0,1.0,15.0,,,14801
664.0,12600,1.0,1.0,15.0,,,14802
664.0,12600,4.0,4.0,60.0,,,14803
664.0,12600,2.0,2.0,30.0,,,14804
664.0,12600,3.0,3.0,45.0,,,14805
665.0,12400,3.0,3.0,0.0,,,14806
665.0,12400,4.0,4.0,2.0,,,14807
665.0,12400,3.0,3.0,0.0,,,14808
665.0,12400,5.0,5.0,8.0,,,14809
665.0,12400,3.0,3.0,0.0,,,14810
665.0,12400,2.0,2.0,5.0,,,14811
665.0,12400,6.0,6.0,20.0,,,14812
665.0,12400,8.0,8.0,6.0,,,14813
665.0,12400,2.0,2.0,0.0,,,14814
665.0,12400,4.0,4.0,5.0,,,14815
665.0,12500,2.0,2.0,1.0,,,14816
665.0,12500,2.0,2.0,2.0,,,14817
665.0,12500,6.0,6.0,2.0,,,14818
665.0,12500,3.0,3.0,0.0,,,14819
665.0,12500,2.0,2.0,0.0,,,14820
665.0,12500,4.0,4.0,0.0,,,14821
665.0,12500,3.0,3.0,14.0,,,14822
665.0,12500,2.0,2.0,5.0,,,14823
665.0,12500,6.0,4.0,0.0,,,14824
665.0,12600,2.0,2.0,30.0,,,14825
665.0,12600,1.0,1.0,15.0,,,14826
665.0,12600,1.0,1.0,4.0,,,14827
665.0,12600,2.0,2.0,0.0,,,14828
665.0,12600,4.0,4.0,6.0,,,14829
665.0,12600,2.0,2.0,25.0,,,14830
665.0,12600,3.0,3.0,3.0,,,14831
665.0,12600,4.0,4.0,7.0,,,14832
665.0,12600,1.0,0.0,0.0,,,14833
665.0,12600,3.0,3.0,0.0,,,14834
665.0,12600,7.0,7.0,25.0,,,14835
665.0,12600,2.0,2.0,0.0,,,14836
665.0,12600,2.0,2.0,6.0,,,14837
665.0,12600,2.0,2.0,0.0,,,14838
665.0,12600,4.0,4.0,60.0,,,14839
665.0,12600,3.0,3.0,40.0,,,14840
665.0,12600,2.0,2.0,30.0,,,14841
665.0,12600,2.0,2.0,13.0,,,14842
666.0,11101,2.0,2.0,1.0,,,14843
666.0,11101,1.0,1.0,0.0,,,14844
666.0,11101,1.0,1.0,12.0,,,14845
666.0,11101,2.0,2.0,30.0,,,14846
666.0,11101,2.0,2.0,0.0,,,14847
666.0,11104,2.0,2.0,0.0,,,14848
666.0,11104,2.0,1.0,0.0,,,14849
666.0,11104,1.0,1.0,5.0,,,14850
666.0,11104,6.0,6.0,4.0,,,14851
666.0,11104,2.0,2.0,0.0,,,14852
666.0,11104,3.0,3.0,0.0,,,14853
666.0,11104,6.0,6.0,0.0,,,14854
666.0,11200,2.0,2.0,10.0,,,14855
666.0,11200,2.0,2.0,0.0,,,14856
666.0,11200,3.0,3.0,17.0,,,14857
666.0,11200,2.0,2.0,2.0,,,14858
666.0,11200,2.0,2.0,5.0,,,14859
666.0,11200,2.0,2.0,0.0,,,14860
666.0,11200,4.0,4.0,0.0,,,14861
666.0,11200,3.0,3.0,4.0,,,14862
666.0,12300,1.0,1.0,15.0,,,14863
666.0,12300,2.0,2.0,9.0,,,14864
666.0,12300,2.0,2.0,14.0,,,14865
666.0,12300,6.0,6.0,16.0,,,14866
666.0,12400,4.0,4.0,6.0,,,14867
666.0,12400,2.0,2.0,0.0,,,14868
666.0,12400,4.0,2.0,30.0,,,14869
666.0,12400,4.0,4.0,47.0,,,14870
666.0,12400,3.0,3.0,26.0,,,14871
666.0,12500,4.0,4.0,1.0,,,14872
666.0,12500,2.0,2.0,3.0,,,14873
666.0,12500,1.0,1.0,3.0,,,14874
666.0,12500,1.0,1.0,2.0,,,14875
666.0,12500,4.0,4.0,2.0,,,14876
666.0,12500,5.0,5.0,17.0,,,14877
666.0,12500,1.0,1.0,0.0,,,14878
666.0,12500,3.0,3.0,0.0,,,14879
666.0,12500,4.0,4.0,2.0,,,14880
666.0,12500,2.0,2.0,0.0,,,14881
666.0,12500,4.0,3.0,33.0,,,14882
666.0,12500,3.0,3.0,38.0,,,14883
666.0,12500,2.0,2.0,3.0,,,14884
666.0,12500,3.0,3.0,42.0,,,14885
666.0,12500,5.0,3.0,27.0,,,14886
666.0,12500,2.0,1.0,12.0,,,14887
666.0,12500,2.0,2.0,0.0,,,14888
666.0,12600,3.0,3.0,45.0,,,14889
666.0,12600,1.0,1.0,15.0,,,14890
666.0,12600,3.0,3.0,45.0,,,14891
666.0,12600,1.0,1.0,15.0,,,14892
666.0,12600,3.0,3.0,45.0,,,14893
666.0,12600,1.0,1.0,15.0,,,14894
666.0,12600,2.0,2.0,28.0,,,14895
666.0,12600,5.0,2.0,10.0,,,14896
666.0,12600,2.0,2.0,30.0,,,14897
666.0,12600,2.0,2.0,22.0,,,14898
666.0,12600,2.0,2.0,14.0,,,14899
666.0,12600,3.0,3.0,45.0,,,14900
666.0,12600,2.0,2.0,30.0,,,14901
666.0,12600,2.0,2.0,18.0,,,14902
666.0,12600,4.0,4.0,20.0,,,14903
666.0,12600,4.0,4.0,45.0,,,14904
666.0,12600,2.0,2.0,20.0,,,14905
666.0,12600,8.0,7.0,5.0,,,14906
666.0,12600,1.0,1.0,9.0,,,14907
666.0,12600,2.0,2.0,26.0,,,14908
666.0,12600,4.0,4.0,28.0,,,14909
666.0,12600,4.0,3.0,39.0,,,14910
666.0,12600,7.0,7.0,85.0,,,14911
666.0,12600,5.0,5.0,10.0,,,14912
667.0,11200,5.0,5.0,75.0,,,14913
667.0,11200,1.0,1.0,15.0,,,14914
667.0,11200,2.0,2.0,30.0,,,14915
667.0,11200,2.0,2.0,30.0,,,14916
667.0,11200,2.0,2.0,1.0,,,14917
667.0,11200,2.0,2.0,12.0,,,14918
667.0,11200,2.0,2.0,30.0,,,14919
667.0,12300,4.0,2.0,18.0,,,14920
667.0,12300,3.0,3.0,45.0,,,14921
667.0,12300,1.0,1.0,15.0,,,14922
667.0,12400,2.0,2.0,21.0,,,14923
667.0,12400,1.0,1.0,15.0,,,14924
667.0,12400,2.0,2.0,30.0,,,14925
667.0,12400,3.0,3.0,45.0,,,14926
667.0,12400,2.0,2.0,30.0,,,14927
667.0,12400,4.0,4.0,54.0,,,14928
667.0,12500,1.0,1.0,15.0,,,14929
667.0,12500,1.0,1.0,15.0,,,14930
667.0,12500,3.0,3.0,45.0,,,14931
667.0,12500,6.0,6.0,90.0,,,14932
667.0,12500,5.0,5.0,75.0,,,14933
667.0,12500,2.0,2.0,30.0,,,14934
667.0,12500,1.0,1.0,8.0,,,14935
667.0,12500,4.0,4.0,60.0,,,14936
667.0,12600,2.0,2.0,30.0,,,14937
667.0,12600,2.0,2.0,30.0,,,14938
667.0,12600,2.0,2.0,30.0,,,14939
667.0,12600,1.0,1.0,15.0,,,14940
667.0,12600,3.0,3.0,45.0,,,14941
667.0,12600,2.0,2.0,30.0,,,14942
667.0,12600,8.0,8.0,120.0,,,14943
667.0,12600,6.0,6.0,90.0,,,14944
667.0,12600,3.0,3.0,45.0,,,14945
667.0,12600,3.0,3.0,45.0,,,14946
667.0,12600,4.0,4.0,60.0,,,14947
667.0,12600,2.0,2.0,30.0,,,14948
668.0,12400,2.0,2.0,25.0,,,14949
668.0,12400,1.0,1.0,14.0,,,14950
668.0,12400,2.0,2.0,30.0,,,14951
668.0,12400,2.0,2.0,30.0,,,14952
668.0,12500,3.0,3.0,45.0,,,14953
668.0,12500,1.0,1.0,15.0,,,14954
628.0,41400,2.0,2.0,30.0,,2.0,13920
628.0,41400,3.0,3.0,45.0,,3.0,13921
628.0,42500,4.0,4.0,60.0,,4.0,13922
628.0,42600,6.0,6.0,90.0,,0.0,13923
628.0,42600,4.0,4.0,60.0,,4.0,13924
629.0,32007,4.0,4.0,60.0,,4.0,13925
629.0,32007,3.0,3.0,45.0,,3.0,13926
629.0,32007,4.0,4.0,45.0,,4.0,13927
629.0,32009,2.0,2.0,0.0,,2.0,13928
629.0,33012,1.0,1.0,15.0,,2.0,13929
629.0,33012,3.0,2.0,30.0,,3.0,13930
629.0,33012,2.0,2.0,30.0,,2.0,13931
630.0,12400,1.0,1.0,1.0,,1.0,13932
630.0,12400,3.0,3.0,45.0,,3.0,13933
630.0,12400,3.0,3.0,43.0,,3.0,13934
630.0,12400,4.0,4.0,60.0,,4.0,13935
630.0,12400,2.0,2.0,30.0,,2.0,13936
630.0,12500,2.0,2.0,30.0,,2.0,13937
630.0,12500,2.0,2.0,12.0,,2.0,13938
630.0,12500,2.0,2.0,20.0,,2.0,13939
630.0,12500,3.0,3.0,45.0,,3.0,13940
630.0,12500,1.0,1.0,15.0,,1.0,13941
630.0,12500,1.0,1.0,10.0,,1.0,13942
630.0,12600,2.0,2.0,15.0,,2.0,13943
630.0,12600,2.0,2.0,15.0,,2.0,13944
630.0,12600,3.0,3.0,45.0,,3.0,13945
630.0,12600,2.0,2.0,30.0,,2.0,13946
631.0,21200,2.0,2.0,27.0,,2.0,13947
631.0,21200,2.0,2.0,1.0,,2.0,13948
631.0,21200,3.0,3.0,1.0,,3.0,13949
631.0,21200,3.0,3.0,5.0,,,13950
631.0,21200,6.0,5.0,1.0,,,13951
631.0,22307,2.0,1.0,0.0,,2.0,13952
631.0,22307,4.0,4.0,0.0,,4.0,13953
631.0,22307,2.0,2.0,0.0,,2.0,13954
631.0,22307,2.0,2.0,0.0,,2.0,13955
631.0,22307,3.0,3.0,0.0,,3.0,13956
631.0,22307,5.0,3.0,0.0,,5.0,13957
631.0,22307,1.0,1.0,0.0,,,13958
631.0,22307,2.0,2.0,4.0,,,13959
631.0,22307,6.0,6.0,1.0,,,13960
631.0,22307,1.0,1.0,15.0,,,13961
631.0,22307,2.0,2.0,0.0,,,13962
631.0,22309,1.0,1.0,15.0,,,13963
631.0,22309,4.0,4.0,3.0,,,13964
631.0,22309,2.0,2.0,6.0,,,13965
631.0,22309,2.0,2.0,2.0,,,13966
631.0,22309,2.0,2.0,9.0,,,13967
631.0,22309,2.0,2.0,13.0,,,13968
631.0,22309,2.0,2.0,8.0,,,13969
631.0,22309,1.0,1.0,11.0,,,13970
631.0,22309,4.0,4.0,60.0,,,13971
631.0,22309,4.0,4.0,10.0,,,13972
632.0,21200,3.0,3.0,0.0,,0.0,13973
632.0,21200,6.0,6.0,0.0,,6.0,13974
632.0,21200,2.0,2.0,0.0,,2.0,13975
632.0,21200,4.0,4.0,5.0,,4.0,13976
632.0,21200,4.0,4.0,3.0,,4.0,13977
632.0,21200,2.0,2.0,2.0,,2.0,13978
632.0,21200,2.0,2.0,15.0,,2.0,13979
632.0,22307,2.0,2.0,29.0,,2.0,13980
632.0,22307,5.0,5.0,75.0,,0.0,13981
668.0,12500,2.0,2.0,30.0,,,14955
668.0,12500,2.0,2.0,30.0,,,14956
668.0,12600,2.0,2.0,30.0,,,14957
668.0,12600,3.0,3.0,45.0,,,14958
668.0,12600,3.0,3.0,45.0,,,14959
668.0,12600,2.0,2.0,30.0,,,14960
668.0,12600,2.0,2.0,30.0,,,14961
668.0,12600,4.0,4.0,60.0,,,14962
668.0,12600,2.0,2.0,30.0,,,14963
669.0,21100,1.0,1.0,15.0,,,14964
669.0,21100,1.0,1.0,15.0,,,14965
669.0,21100,3.0,3.0,45.0,,,14966
669.0,21100,3.0,3.0,45.0,,,14967
669.0,21100,1.0,1.0,15.0,,,14968
669.0,21100,2.0,2.0,30.0,,,14969
669.0,21100,1.0,1.0,15.0,,,14970
669.0,21100,2.0,2.0,30.0,,,14971
669.0,21100,2.0,2.0,30.0,,,14972
669.0,21100,2.0,2.0,30.0,,,14973
669.0,21100,2.0,2.0,30.0,,,14974
669.0,21100,2.0,2.0,30.0,,,14975
669.0,21100,2.0,2.0,30.0,,,14976
669.0,22307,2.0,2.0,30.0,,,14977
669.0,22307,2.0,2.0,30.0,,,14978
669.0,22307,2.0,2.0,30.0,,,14979
669.0,22307,1.0,1.0,15.0,,,14980
669.0,22307,1.0,1.0,15.0,,,14981
669.0,22307,3.0,3.0,45.0,,,14982
669.0,22307,2.0,2.0,30.0,,,14983
669.0,22307,2.0,2.0,30.0,,,14984
669.0,22307,2.0,2.0,30.0,,,14985
669.0,22307,2.0,2.0,30.0,,,14986
669.0,22309,1.0,1.0,15.0,,,14987
669.0,22309,3.0,3.0,45.0,,,14988
669.0,22309,2.0,2.0,30.0,,,14989
669.0,22309,2.0,2.0,30.0,,,14990
669.0,22309,3.0,3.0,45.0,,,14991
669.0,22309,2.0,2.0,30.0,,,14992
669.0,22309,2.0,2.0,30.0,,,14993
670.0,12400,2.0,2.0,30.0,1.0,,14994
670.0,12400,2.0,2.0,30.0,2.0,,14995
670.0,12400,2.0,2.0,30.0,1.0,,14996
670.0,12400,2.0,2.0,13.0,2.0,,14997
670.0,12400,3.0,3.0,45.0,3.0,,14998
670.0,12400,3.0,3.0,45.0,2.0,,14999
670.0,12400,3.0,3.0,45.0,3.0,,15000
670.0,12400,3.0,3.0,29.0,3.0,,15001
670.0,12500,2.0,2.0,30.0,1.0,,15002
670.0,12500,7.0,7.0,105.0,4.0,,15003
670.0,12500,2.0,2.0,30.0,1.0,,15004
670.0,12500,2.0,2.0,30.0,2.0,,15005
670.0,12500,9.0,9.0,135.0,5.0,,15006
670.0,12500,1.0,1.0,15.0,1.0,,15007
670.0,12500,2.0,2.0,30.0,2.0,,15008
670.0,12500,4.0,4.0,60.0,3.0,,15009
670.0,12600,2.0,2.0,30.0,1.0,,15010
670.0,12600,4.0,4.0,60.0,1.0,,15011
670.0,12600,2.0,2.0,30.0,1.0,,15012
670.0,12600,3.0,3.0,45.0,3.0,,15013
670.0,12600,4.0,4.0,60.0,3.0,,15014
671.0,12400,1.0,1.0,15.0,1.0,,15015
671.0,12400,4.0,4.0,60.0,2.0,,15016
671.0,12400,1.0,1.0,2.0,1.0,,15017
671.0,12400,3.0,3.0,4.0,1.0,,15018
671.0,12400,2.0,2.0,26.0,2.0,,15019
671.0,12400,3.0,3.0,15.0,3.0,,15020
671.0,12400,2.0,2.0,18.0,1.0,,15021
671.0,12400,7.0,7.0,17.0,5.0,,15022
671.0,12400,2.0,2.0,30.0,1.0,,15023
671.0,12400,2.0,2.0,30.0,2.0,,15024
671.0,12500,4.0,4.0,60.0,3.0,,15025
671.0,12500,2.0,2.0,30.0,2.0,,15026
671.0,12500,2.0,2.0,30.0,1.0,,15027
671.0,12500,4.0,4.0,60.0,3.0,,15028
671.0,12500,2.0,2.0,30.0,2.0,,15029
671.0,12500,4.0,4.0,60.0,4.0,,15030
671.0,12500,1.0,1.0,15.0,1.0,,15031
671.0,12500,6.0,6.0,90.0,3.0,,15032
671.0,12600,4.0,4.0,60.0,1.0,,15033
671.0,12600,3.0,3.0,45.0,1.0,,15034
671.0,12600,6.0,6.0,90.0,1.0,,15035
671.0,12600,3.0,3.0,35.0,2.0,,15036
671.0,12600,3.0,3.0,35.0,1.0,,15037
671.0,12600,3.0,3.0,48.0,2.0,,15038
672.0,41100,5.0,5.0,75.0,,,15039
672.0,41100,2.0,2.0,30.0,,,15040
672.0,41100,3.0,3.0,45.0,,,15041
672.0,41100,2.0,2.0,30.0,,,15042
672.0,41100,3.0,3.0,45.0,,,15043
672.0,41100,5.0,5.0,75.0,,,15044
672.0,41100,2.0,2.0,30.0,,,15045
672.0,41200,2.0,2.0,30.0,,,15046
672.0,41200,4.0,4.0,60.0,,,15047
672.0,41200,5.0,5.0,75.0,,,15048
672.0,41200,3.0,3.0,45.0,,,15049
672.0,41200,3.0,3.0,45.0,,,15050
672.0,41200,2.0,2.0,30.0,,,15051
672.0,41300,2.0,2.0,30.0,,,15052
672.0,41300,1.0,1.0,15.0,,,15053
672.0,41300,1.0,1.0,15.0,,,15054
672.0,41300,2.0,2.0,30.0,,,15055
672.0,41300,2.0,2.0,30.0,,,15056
672.0,41300,2.0,2.0,30.0,,,15057
672.0,41300,2.0,2.0,30.0,,,15058
672.0,41400,2.0,2.0,33.0,,,15059
672.0,41400,3.0,1.0,15.0,,,15060
672.0,41400,1.0,1.0,15.0,,,15061
672.0,42500,1.0,1.0,15.0,,,15062
672.0,42500,1.0,1.0,15.0,,,15063
672.0,42500,2.0,2.0,30.0,,,15064
672.0,42500,1.0,1.0,15.0,,,15065
672.0,42500,1.0,1.0,15.0,,,15066
672.0,42500,3.0,3.0,45.0,,,15067
672.0,42600,2.0,1.0,15.0,,,15068
672.0,42600,2.0,2.0,30.0,,,15069
672.0,42600,2.0,2.0,30.0,,,15070
672.0,42600,2.0,2.0,30.0,,,15071
672.0,42600,2.0,2.0,30.0,,,15072
672.0,42600,1.0,1.0,15.0,,,15073
673.0,31005,2.0,2.0,30.0,,,15074
673.0,31005,2.0,2.0,30.0,,,15075
673.0,31005,4.0,4.0,60.0,,,15076
673.0,31005,2.0,2.0,30.0,,,15077
673.0,31005,7.0,7.0,105.0,,,15078
673.0,31005,4.0,4.0,60.0,,,15079
673.0,32007,1.0,1.0,14.0,,,15080
673.0,32007,6.0,6.0,90.0,,,15081
673.0,32007,2.0,2.0,30.0,,,15082
673.0,32009,2.0,2.0,30.0,,,15083
673.0,32009,2.0,2.0,30.0,,,15084
673.0,32009,2.0,2.0,30.0,,,15085
673.0,33012,1.0,1.0,15.0,,,15086
673.0,33012,2.0,2.0,30.0,,,15087
673.0,33012,3.0,2.0,30.0,,,15088
673.0,33012,4.0,4.0,60.0,,,15089
